Montant,Type,Timestamp,Origine,Destination
33770.0,P2P,2018-07-02 17:15:55,339228767805,339221327073
28500.0,CASHIN,2018-07-02 17:22:50,339229662084,339353159
95300.0,PAYMENT,2018-07-02 18:01:24,339224770035,339339716
93350.0,PAYMENT,2018-07-02 18:03:13,339224770035,339339799
25000.0,PAYMENT,2018-07-02 18:03:46,339224770035,339339770
30200.0,PAYMENT,2018-07-02 18:05:16,339224770035,339339791
20000.0,PAYMENT,2018-07-02 18:07:58,339224770035,339339757
10000.0,PAYMENT,2018-07-02 18:08:48,339224770035,339339753
11000.0,P2P,2018-07-02 18:16:41,339229714946,339281133064
3000.0,PAYMENT,2018-07-02 18:23:25,339222084499,339339996
20000.0,PAYMENT,2018-07-02 18:59:01,339222084470,339339783
6250.0,PAYMENT,2018-07-02 19:09:43,339221942968,339339537
3000.0,P2P,2018-07-02 19:09:57,339261490914,339221437058
600.0,PAYMENT,2018-07-02 19:17:37,339224895361,339339534
5600.0,PAYMENT,2018-07-02 19:23:06,339228042560,339339994
2000.0,P2P,2018-07-02 19:35:53,339229702270,339226653184
4000.0,PAYMENT,2018-07-02 19:36:59,339261725901,339339713
865.0,PAYMENT,2018-07-02 19:42:17,339224348665,339339599
8550.0,PAYMENT,2018-07-02 19:51:42,339221522115,339339539
3550.0,PAYMENT,2018-07-02 19:53:56,339224864814,339339533
113250.0,PAYMENT,2018-07-02 19:59:08,339224770035,339339796
24.0,PAYMENT,2018-07-02 20:05:58,339221548846,339959982
2800.0,PAYMENT,2018-07-02 20:06:28,339224795679,339339959
9500.0,P2P,2018-07-02 20:23:02,339225296564,339229899931
4335.0,PAYMENT,2018-07-02 20:25:38,339224884343,339339556
2000.0,P2P,2018-07-02 20:33:34,34042,339221980966
2800.0,PAYMENT,2018-07-02 20:33:36,339224884343,339339951
10000.0,P2P,2018-07-02 20:36:09,339221850300,339222693873
1000.0,P2P,2018-07-02 20:37:00,339228549581,339251642077
49275.0,P2P,2018-07-02 20:38:54,339228767805,339225835087
58000.0,P2P,2018-07-02 20:41:04,339228767805,339229797169
4975.0,PAYMENT,2018-07-02 20:43:02,339225342134,339339536
8000.0,P2P,2018-07-02 20:55:41,339223816900,339223147266
8000.0,P2P,2018-07-02 20:56:03,339223816900,339224447732
8000.0,P2P,2018-07-02 20:56:31,339223816900,339226594607
11100.0,PAYMENT,2018-07-02 20:57:47,339228484886,339339534
8000.0,P2P,2018-07-02 21:01:48,339223816900,339228772515
17238.0,PAYMENT,2018-07-02 21:01:56,339222084499,339339530
10000.0,P2P,2018-07-02 21:09:41,339221399401,339228437238
2020.0,P2P,2018-07-02 21:10:21,339261319866,339226112257
15900.0,PAYMENT,2018-07-02 21:30:16,339228958295,339339557
7600.0,PAYMENT,2018-07-02 21:37:30,339228204967,339339937
570.0,PAYMENT,2018-07-02 21:43:29,339268610493,339339599
2500.0,PAYMENT,2018-07-02 21:48:41,339287427941,339287482082
1500.0,PAYMENT,2018-07-02 22:14:39,339222774724,339339599
3800.0,PAYMENT,2018-07-02 22:31:59,339222339914,339339997
50000.0,P2P,2018-07-02 22:50:13,339228767805,339222332461
42000.0,P2P,2018-07-02 22:52:39,339228767805,339220794567
43000.0,PAYMENT,2018-07-02 22:57:09,339220393247,339339739
9000.0,PAYMENT,2018-07-02 23:02:51,339220393247,339339599
15000.0,P2P,2018-07-02 23:37:20,339228220611,339243064264
10050.0,P2P,2018-07-03 00:01:57,339244995598,339221798444
192400.0,CASHIN,2018-07-03 08:01:08,339264382930,339353159
3900.0,PAYMENT,2018-07-03 08:11:55,339223216950,339339533
1000.0,P2P,2018-07-03 08:14:35,339220554146,339228834861
226500.0,PAYMENT,2018-07-03 08:15:19,339228834861,339339730
100.0,P2P,2018-07-03 08:41:14,339226581808,339221349235
7900.0,P2P,2018-07-03 08:53:13,339240835271,339288532402
138250.0,CASHIN,2018-07-03 09:03:15,339264382557,339353153
144100.0,CASHIN,2018-07-03 09:04:18,339264382557,339353159
18000.0,P2P,2018-07-03 09:06:45,339224831544,339220139460
575.0,PAYMENT,2018-07-03 09:14:02,339221630090,339339550
24700.0,CASHIN,2018-07-03 09:23:14,339229662084,339353159
20000.0,PAYMENT,2018-07-03 09:24:04,339224360694,339339783
41850.0,CASHIN,2018-07-03 09:30:57,339264382528,339353159
134750.0,CASHIN,2018-07-03 09:33:30,339264382982,339353159
10000.0,P2P,2018-07-03 09:33:43,339227692398,339269879437
472450.0,CASHIN,2018-07-03 09:39:04,339264382531,339353153
13000.0,P2P,2018-07-03 09:42:41,339226119829,339221662997
423950.0,CASHIN,2018-07-03 09:45:07,339264382918,339353153
1307350.0,CASHIN,2018-07-03 09:47:56,339264382511,339353153
10000.0,PAYMENT,2018-07-03 09:49:48,339228135750,339339797
3000.0,PAYMENT,2018-07-03 09:50:11,339228123736,339339999
176700.0,CASHIN,2018-07-03 09:56:22,339264382578,339353159
173550.0,CASHIN,2018-07-03 10:03:36,339264382505,339353159
6000.0,P2P,2018-07-03 10:16:43,339221383248,339227692398
142000.0,CASHIN,2018-07-03 10:18:13,339264382561,339353159
45600.0,CASHIN,2018-07-03 10:23:43,339264382983,339353159
650.0,PAYMENT,2018-07-03 10:31:38,98736,339339539
109100.0,CASHIN,2018-07-03 10:32:09,339264382500,339353159
330300.0,CASHIN,2018-07-03 10:39:44,339264382531,339353159
199950.0,PAYMENT,2018-07-03 10:47:45,44778,339339786
195850.0,CASHIN,2018-07-03 10:51:30,339264382586,339353159
300.0,PAYMENT,2018-07-03 10:51:49,339227074557,339339531
76700.0,CASHIN,2018-07-03 10:52:03,339264382586,339353153
202050.0,CASHIN,2018-07-03 10:53:19,339264382546,339353159
100.0,P2P,2018-07-03 10:55:28,339243693616,14852
649307.0,CASHIN,2018-07-03 10:56:50,339264382963,339353153
182800.0,CASHIN,2018-07-03 10:57:16,339264382963,339353159
47900.0,CASHIN,2018-07-03 10:57:48,339264382905,339353159
398081.0,CASHIN,2018-07-03 10:59:18,339264382905,339353153
353450.0,CASHIN,2018-07-03 10:59:46,339264382578,339353153
16500.0,CASHIN,2018-07-03 11:03:46,339264183097,339353159
1000.0,P2P,2018-07-03 11:13:02,339221350618,339222132149
2515.0,P2P,2018-07-03 11:21:40,339224510226,339267925342
400.0,P2P,2018-07-03 11:23:42,339221660812,339222764301
100.0,P2P,2018-07-03 11:23:55,339254402679,69415
100.0,P2P,2018-07-03 11:25:21,69415,17026
698300.0,CASHIN,2018-07-03 11:25:52,339264382964,339353153
62300.0,CASHIN,2018-07-03 11:27:43,339264382964,339353159
50300.0,P2P,2018-07-03 11:28:17,339229200278,339244195188
321175.0,CASHIN,2018-07-03 11:33:41,339264382550,339353159
153050.0,CASHIN,2018-07-03 11:34:39,339264382550,339353153
2500.0,P2P,2018-07-03 11:42:46,339269067287,29747
10000.0,P2P,2018-07-03 11:43:17,339223917869,339244760051
2500.0,P2P,2018-07-03 11:44:06,339269067287,29747
100.0,P2P,2018-07-03 11:44:50,339254402679,339229554787
10000.0,P2P,2018-07-03 11:45:36,83973,339220402303
6000.0,P2P,2018-07-03 11:46:33,339224480931,339267663335
537630.0,CASHIN,2018-07-03 11:47:00,339264113081,339353153
272700.0,CASHIN,2018-07-03 11:47:06,339264382591,339353153
147200.0,CASHIN,2018-07-03 11:48:11,339264113081,339353159
334400.0,CASHIN,2018-07-03 11:48:29,339264382591,339353159
12000.0,P2P,2018-07-03 11:52:24,339229200278,339244195188
5000.0,P2P,2018-07-03 11:54:24,339222755335,339227365230
5000.0,P2P,2018-07-03 11:55:03,339221488519,339224798553
2500.0,PAYMENT,2018-07-03 12:00:04,339228685082,339339951
63000.0,PAYMENT,2018-07-03 12:00:20,339222086373,339339775
100.0,P2P,2018-07-03 12:00:37,339254402679,12066
131950.0,CASHIN,2018-07-03 12:03:09,339264382996,339353159
30000.0,P2P,2018-07-03 12:06:43,339227884507,339227411998
100.0,P2P,2018-07-03 12:10:44,339254402679,76793
2500.0,P2P,2018-07-03 12:11:03,339226148114,339222740124
100.0,P2P,2018-07-03 12:11:57,76793,34439
400.0,PAYMENT,2018-07-03 12:14:03,339223017583,339339537
100500.0,P2P,2018-07-03 12:21:21,339222920489,339227235775
100.0,P2P,2018-07-03 12:24:48,339254402679,06402
5000.0,P2P,2018-07-03 12:24:56,339224480931,339222305044
100.0,P2P,2018-07-03 12:25:33,06402,95734
6250.0,PAYMENT,2018-07-03 12:28:59,34019,339339575
20000.0,P2P,2018-07-03 12:32:53,339220554146,339227847137
100.0,P2P,2018-07-03 12:37:26,339229301435,46287
39000.0,P2P,2018-07-03 12:37:56,339222755335,339229156611
20000.0,PAYMENT,2018-07-03 12:38:32,339228202744,339339710
100.0,P2P,2018-07-03 12:38:40,339229301435,339254402679
6000.0,P2P,2018-07-03 12:39:52,339229617042,339227844951
1000.0,P2P,2018-07-03 12:58:03,62044,339268535432
100.0,P2P,2018-07-03 13:00:28,339254402679,87582
7000.0,PAYMENT,2018-07-03 13:05:38,339228349112,339339931
100.0,P2P,2018-07-03 13:06:05,87582,70107
50.0,P2P,2018-07-03 13:07:39,70107,16437
50.0,P2P,2018-07-03 13:08:16,70107,69415
50.0,P2P,2018-07-03 13:09:23,16437,69415
50.0,P2P,2018-07-03 13:11:22,69415,76793
50.0,P2P,2018-07-03 13:12:06,69415,06402
50.0,P2P,2018-07-03 13:12:29,339267863091,47733
5820.0,PAYMENT,2018-07-03 13:12:47,47733,339339575
50.0,P2P,2018-07-03 13:13:36,76793,06402
23150.0,PAYMENT,2018-07-03 13:14:20,20421,339339575
50.0,P2P,2018-07-03 13:14:56,06402,87582
50.0,P2P,2018-07-03 13:15:21,06402,339254402679
5000.0,P2P,2018-07-03 13:15:41,339267863091,27470
50.0,P2P,2018-07-03 13:16:17,87582,339254402679
4600.0,PAYMENT,2018-07-03 13:16:29,27470,339339575
450.0,P2P,2018-07-03 13:27:28,339269144529,339226549738
75500.0,PAYMENT,2018-07-03 13:28:55,339220404747,339339778
1000.0,P2P,2018-07-03 13:35:16,339267863091,86683
375.0,PAYMENT,2018-07-03 13:36:51,86683,339339575
3000.0,PAYMENT,2018-07-03 13:58:25,339227806986,339339772
5000.0,P2P,2018-07-03 14:00:52,339267863091,339223423588
3550.0,PAYMENT,2018-07-03 14:06:03,339223423588,339339575
15000.0,P2P,2018-07-03 14:07:58,339269247245,339222606806
5000.0,P2P,2018-07-03 14:15:17,339267863091,41315
4900.0,PAYMENT,2018-07-03 14:18:12,41315,339339575
84950.0,CASHIN,2018-07-03 14:23:14,339229662095,339353159
3800.0,PAYMENT,2018-07-03 14:27:18,339220711111,339339993
400.0,PAYMENT,2018-07-03 14:40:28,339227003135,339339533
100.0,P2P,2018-07-03 14:45:24,339223017583,339229723228
9535.0,PAYMENT,2018-07-03 14:46:17,85834,339339575
100.05,P2P,2018-07-03 14:46:19,339223017583,339229723228
2002.0,P2P,2018-07-03 14:48:08,339267863091,16519
5050.0,P2P,2018-07-03 14:48:52,339225165784,339229121677
100.0,PAYMENT,2018-07-03 14:49:29,339223017583,339339537
57750.0,P2P,2018-07-03 14:50:53,339225240902,339220554146
2000.0,PAYMENT,2018-07-03 14:53:45,16519,339339575
3800.0,P2P,2018-07-03 14:54:23,339224843939,339226095987
100.0,P2P,2018-07-03 14:56:17,339223017583,339228292245
1700.0,PAYMENT,2018-07-03 14:59:38,339221630090,339339550
100.0,P2P,2018-07-03 15:00:19,339223017583,339228292245
100.0,P2P,2018-07-03 15:07:29,339221306867,339227263775
3200.0,PAYMENT,2018-07-03 15:21:22,339227270127,339339575
79300.0,PAYMENT,2018-07-03 15:23:16,339228514711,339339575
10000.0,P2P,2018-07-03 15:24:29,46841,339228710077
2450.0,PAYMENT,2018-07-03 15:26:11,339228208224,339339539
60000.0,P2P,2018-07-03 15:29:52,339226231724,339226119829
350.0,PAYMENT,2018-07-03 15:39:16,339286739137,339339531
1500.0,PAYMENT,2018-07-03 15:39:16,339224864587,339339951
1500.0,PAYMENT,2018-07-03 15:40:39,339224864587,339339951
30200.0,PAYMENT,2018-07-03 15:44:29,339286739137,339339711
2100.0,PAYMENT,2018-07-03 15:47:39,339228348075,339339575
2500.0,PAYMENT,2018-07-03 15:48:44,339222339914,339339997
9650.0,PAYMENT,2018-07-03 15:55:22,339261349294,339339588
2800.0,PAYMENT,2018-07-03 16:06:26,339221964709,339339958
4400.0,PAYMENT,2018-07-03 16:06:52,90289,339339575
63000.0,P2P,2018-07-03 16:10:47,339222755335,339268332274
500.0,P2P,2018-07-03 16:12:08,99702,339267132742
3000.0,PAYMENT,2018-07-03 16:15:31,339263315877,339957593
43000.0,PAYMENT,2018-07-03 16:24:14,339286739137,339339711
9900.0,P2P,2018-07-03 16:26:04,339288512227,339282875879
10000.0,PAYMENT,2018-07-03 16:31:05,339228204483,339339783
5000.0,PAYMENT,2018-07-03 16:31:22,339224795679,339339794
65000.0,P2P,2018-07-03 16:55:31,339224855937,339221258138
2000.0,P2P,2018-07-03 17:09:37,339227365230,339227584825
2800.0,PAYMENT,2018-07-03 17:12:50,339224940656,339339937
50.0,P2P,2018-07-03 17:15:32,339227880630,339229317325
5000.0,P2P,2018-07-03 17:17:28,339268382318,339221133396
250.0,PAYMENT,2018-07-03 17:28:09,339268332274,339339539
8650.0,PAYMENT,2018-07-03 17:33:51,339226953502,339339539
10000.0,P2P,2018-07-03 17:35:12,339220988636,339240134442
11650.0,PAYMENT,2018-07-03 17:37:57,38235,339339551
6500.0,P2P,2018-07-03 17:43:05,339222755335,339268332274
2000.0,P2P,2018-07-03 17:43:12,339263752473,339227584825
450.0,P2P,2018-07-03 17:51:25,339226549738,339269144529
10000.0,P2P,2018-07-03 17:52:11,339227210892,339223170691
13250.0,PAYMENT,2018-07-03 17:56:30,339222035691,339339552
3000.0,P2P,2018-07-03 17:58:37,339228288769,339225998088
41000.0,PAYMENT,2018-07-03 18:00:54,339224770035,339339770
90.0,P2P,2018-07-03 18:01:00,339268189629,339226186521
37750.0,PAYMENT,2018-07-03 18:01:20,339224770035,339339786
37750.0,PAYMENT,2018-07-03 18:01:42,339224770035,339339716
3800.0,PAYMENT,2018-07-03 18:04:25,339223598840,339339995
4000.0,P2P,2018-07-03 18:07:29,339244995598,339257306173
11850.0,PAYMENT,2018-07-03 18:11:55,60266,339339551
495.0,P2P,2018-07-03 18:24:52,339240238303,339229682758
14450.0,P2P,2018-07-03 18:26:21,339227507643,339228150504
40000.0,PAYMENT,2018-07-03 18:29:26,339227374229,339339755
5000.0,P2P,2018-07-03 18:31:18,339222912565,339221895789
18200.0,P2P,2018-07-03 18:34:02,339229200278,339244195188
2000.0,P2P,2018-07-03 18:38:52,339269067287,15669
30625.0,PAYMENT,2018-07-03 18:40:25,43009,339339551
17000.0,PAYMENT,2018-07-03 18:41:19,339224890811,339339551
5000.0,P2P,2018-07-03 18:55:43,339269067287,87735
70700.0,CASHIN,2018-07-03 19:00:13,339264942783,339353159
1900.0,PAYMENT,2018-07-03 19:00:35,339228494137,339339537
10000.0,PAYMENT,2018-07-03 19:01:54,339220451265,339264382960
5300.0,PAYMENT,2018-07-03 19:02:35,339221349235,339339931
20000.0,PAYMENT,2018-07-03 19:06:44,339223170691,339339551
5100.0,PAYMENT,2018-07-03 19:14:05,339221349235,339339575
5000.0,P2P,2018-07-03 19:14:32,339228349112,15063
20000.0,P2P,2018-07-03 19:22:58,339224025178,339221349235
500.0,PAYMENT,2018-07-03 19:26:46,339222442130,339339958
3200.0,PAYMENT,2018-07-03 19:29:01,339224725404,339339533
7000.0,PAYMENT,2018-07-03 19:31:44,339228823334,339339715
120000.0,P2P,2018-07-03 19:36:37,339224025178,339227431810
2350.0,PAYMENT,2018-07-03 19:38:21,339223973982,339339537
650.0,PAYMENT,2018-07-03 19:39:23,339223598840,339339596
600.0,PAYMENT,2018-07-03 19:39:41,339269144529,339339530
2670.0,PAYMENT,2018-07-03 19:41:40,339221490972,339339537
2800.0,P2P,2018-07-03 19:50:55,339222755335,339268332274
1800.0,PAYMENT,2018-07-03 19:51:09,339225240902,339339554
7500.0,P2P,2018-07-03 19:51:16,339223233530,339227309181
1500.0,P2P,2018-07-03 19:55:32,339268382318,339222967607
88000.0,CASHIN,2018-07-03 19:56:01,339264382952,339353153
511150.0,CASHIN,2018-07-03 19:57:09,339264382952,339353159
950.0,PAYMENT,2018-07-03 20:13:45,339228348075,339339575
13500.0,P2P,2018-07-03 20:16:15,339263811888,339225662998
600.0,P2P,2018-07-03 20:25:25,49143,74088
600.0,P2P,2018-07-03 20:27:18,74088,339220402303
2800.0,PAYMENT,2018-07-03 20:32:24,339227235775,339339937
30000.0,P2P,2018-07-03 20:50:03,339225356158,339263568749
2000.0,PAYMENT,2018-07-03 21:10:55,339220554146,339339552
2500.0,P2P,2018-07-03 21:11:29,339220554146,339224148775
7600.0,PAYMENT,2018-07-03 21:14:11,339224397893,339339935
400.0,P2P,2018-07-03 21:16:09,99702,75708
6000.0,PAYMENT,2018-07-03 21:16:49,339220554146,339339751
400.0,P2P,2018-07-03 21:19:47,75708,98495
8000.0,PAYMENT,2018-07-03 21:26:34,339224746705,339339539
500.0,P2P,2018-07-03 21:29:59,339267967970,339222895821
70200.0,P2P,2018-07-03 21:35:57,339223943016,339261220970
950.0,PAYMENT,2018-07-03 21:50:20,339222339914,339339531
3000.0,P2P,2018-07-03 21:50:24,339224622522,339228495737
100500.0,P2P,2018-07-03 22:12:14,339220711111,339227235775
400.0,PAYMENT,2018-07-03 22:38:16,339264294138,339339573
5000.0,P2P,2018-07-03 23:01:59,339223081591,339226751759
2500.0,P2P,2018-07-03 23:03:31,339227365230,339222755335
42000.0,P2P,2018-07-03 23:42:20,339228767805,339264914114
20250.0,P2P,2018-07-04 06:45:57,339244195188,339227235775
45000.0,P2P,2018-07-04 07:45:31,339228913741,339228796691
437650.0,CASHIN,2018-07-04 08:43:04,339264382531,339353153
319600.0,CASHIN,2018-07-04 08:43:41,339264382531,339353159
285750.0,CASHIN,2018-07-04 08:57:51,339264382578,339353153
231250.0,CASHIN,2018-07-04 08:58:36,339264382578,339353159
44020.0,P2P,2018-07-04 09:15:58,339282836218,339282816621
10070.0,P2P,2018-07-04 09:17:43,339288532402,339282816621
142150.0,CASHIN,2018-07-04 09:27:16,339264382918,339353153
492950.0,CASHIN,2018-07-04 09:30:39,339264113081,339353153
120050.0,CASHIN,2018-07-04 09:31:20,339264113081,339353159
50000.0,P2P,2018-07-04 09:32:17,339226353251,339226619223
300.0,PAYMENT,2018-07-04 09:34:50,339222339914,339339531
5000.0,PAYMENT,2018-07-04 09:35:56,339228913741,339339712
43150.0,CASHIN,2018-07-04 09:37:39,339264382528,339353159
109750.0,CASHIN,2018-07-04 09:41:06,339264382905,339353159
253349.0,CASHIN,2018-07-04 09:42:11,339264382905,339353153
1125.0,PAYMENT,2018-07-04 09:46:56,04779,339339539
50000.0,P2P,2018-07-04 09:49:36,339224831544,339220139460
98900.0,CASHIN,2018-07-04 09:50:46,339264382500,339353159
650.0,PAYMENT,2018-07-04 09:52:37,339268146244,339339557
750.0,PAYMENT,2018-07-04 09:55:58,29271,339339539
2020.0,P2P,2018-07-04 09:55:59,339221361959,339248905555
5000.0,P2P,2018-07-04 09:57:26,339226751759,339222177474
239750.0,CASHIN,2018-07-04 09:58:07,339264382930,339353159
100.0,P2P,2018-07-04 09:59:50,339229491183,72590
30400.0,CASHIN,2018-07-04 10:12:09,339229662084,339353159
5000.0,P2P,2018-07-04 10:13:52,339221667694,339229520783
5000.0,P2P,2018-07-04 10:14:26,339221667694,339225430400
5000.0,P2P,2018-07-04 10:15:02,339221667694,339229088432
5000.0,P2P,2018-07-04 10:15:35,339221667694,339229832358
1000.0,P2P,2018-07-04 10:16:08,339269067287,41692
5000.0,P2P,2018-07-04 10:17:17,339221667694,339223243116
5000.0,P2P,2018-07-04 10:17:56,339221667694,339220225922
112400.0,CASHIN,2018-07-04 10:19:28,339264382557,339353159
153850.0,CASHIN,2018-07-04 10:19:40,339264382505,339353159
212300.0,CASHIN,2018-07-04 10:20:05,339264382557,339353153
107850.0,CASHIN,2018-07-04 10:22:54,339264382996,339353159
86500.0,CASHIN,2018-07-04 10:35:19,339229662095,339353159
10125.0,PAYMENT,2018-07-04 10:37:39,66334,339339539
650.0,PAYMENT,2018-07-04 10:38:11,339229088432,339339575
84350.0,CASHIN,2018-07-04 10:40:12,339264382982,339353159
11660.0,PAYMENT,2018-07-04 10:43:31,339228265872,339339599
3200.0,PAYMENT,2018-07-04 10:44:02,339229702270,339339598
1000.0,P2P,2018-07-04 10:46:04,339220711111,339263206298
50000.0,P2P,2018-07-04 10:47:54,339282816621,339282875879
200.0,PAYMENT,2018-07-04 10:49:51,339229723228,339339537
64100.0,CASHIN,2018-07-04 10:52:29,339264942783,339353159
121400.0,CASHIN,2018-07-04 10:55:36,339264382546,339353159
7000.0,PAYMENT,2018-07-04 10:56:59,339221751917,339339751
300000.0,P2P,2018-07-04 11:10:20,339220554146,339269877329
7200.0,P2P,2018-07-04 11:11:14,61832,339263975095
3000.0,P2P,2018-07-04 11:13:30,339269245762,339221905557
40000.0,P2P,2018-07-04 11:14:26,339267475790,339248438037
325750.0,CASHIN,2018-07-04 11:15:42,339264382591,339353153
100.0,P2P,2018-07-04 11:15:53,339254402679,82881
234600.0,CASHIN,2018-07-04 11:17:27,339264382591,339353159
5000.0,P2P,2018-07-04 11:19:55,339227692398,339220554146
500.0,P2P,2018-07-04 11:25:23,32957,339225296214
3000.0,P2P,2018-07-04 11:37:26,339221905557,339224531834
300000.0,P2P,2018-07-04 11:43:21,339224779292,339261688603
2000.0,P2P,2018-07-04 11:43:47,339226668890,339227584825
41400.0,PAYMENT,2018-07-04 11:48:38,15469,339339537
1275.0,PAYMENT,2018-07-04 11:49:59,339222332241,339339537
3000.0,P2P,2018-07-04 11:52:40,339228772515,339229899931
1485.0,PAYMENT,2018-07-04 11:59:31,339227523406,339339599
200.0,P2P,2018-07-04 12:09:32,339254402679,13119
100.0,P2P,2018-07-04 12:10:42,339254402679,96383
1010.0,PAYMENT,2018-07-04 12:11:49,339222053647,339953110
21900.0,PAYMENT,2018-07-04 12:11:52,44713,339339537
1375.0,PAYMENT,2018-07-04 12:12:16,35233,339339539
5000.0,P2P,2018-07-04 12:14:40,339224395610,339227584825
364025.0,CASHIN,2018-07-04 12:17:46,339264382550,339353153
100.0,P2P,2018-07-04 12:19:45,339254402679,37319
8000.0,PAYMENT,2018-07-04 12:22:41,339223424111,339339796
500000.0,P2P,2018-07-04 12:24:04,339220554146,339229012406
10.0,PAYMENT,2018-07-04 12:24:44,339269535864,339339716
10.0,PAYMENT,2018-07-04 12:24:53,339269535864,339339716
1000.0,P2P,2018-07-04 12:30:45,339244671259,339225866818
6550.0,PAYMENT,2018-07-04 12:37:45,339228832922,339339552
88350.0,PAYMENT,2018-07-04 12:39:30,339224770035,339339799
151000.0,PAYMENT,2018-07-04 12:40:26,339224770035,339339796
30200.0,PAYMENT,2018-07-04 12:42:51,339224770035,339339798
1000.0,P2P,2018-07-04 12:43:06,339269067287,49278
157300.0,CASHIN,2018-07-04 12:43:29,339264382586,339353159
60400.0,PAYMENT,2018-07-04 12:45:07,339224770035,339339716
3700.0,PAYMENT,2018-07-04 12:45:09,339223208144,339339539
84000.0,CASHIN,2018-07-04 12:45:15,339264382586,339353153
40000.0,PAYMENT,2018-07-04 12:46:04,339224770035,339339757
50.0,P2P,2018-07-04 12:46:13,339224243680,339263279713
9400.0,PAYMENT,2018-07-04 12:48:30,339228645148,339339539
3050.0,PAYMENT,2018-07-04 12:49:03,91493,339339537
1297387.0,CASHIN,2018-07-04 12:50:44,339264382511,339353153
5000.0,P2P,2018-07-04 12:50:52,339222348349,339223208579
319450.0,CASHIN,2018-07-04 12:52:50,339264382511,339353159
50.0,P2P,2018-07-04 12:54:05,339222348349,339223208579
381300.0,CASHIN,2018-07-04 12:54:07,339264382511,339353159
2500.0,P2P,2018-07-04 12:56:38,29747,339269067287
300000.0,P2P,2018-07-04 12:57:52,339261688603,339222836270
100.0,P2P,2018-07-04 13:07:12,339254402679,339224977607
1000.0,P2P,2018-07-04 13:08:43,339269361905,339229187687
33000.0,PAYMENT,2018-07-04 13:13:11,339250264695,339339739
1000.0,P2P,2018-07-04 13:21:34,339267767554,339261936580
50.0,P2P,2018-07-04 13:28:18,339222336370,339287442427
3015.0,P2P,2018-07-04 13:33:44,339223253742,13165
1000.0,P2P,2018-07-04 13:54:52,339269067287,86313
100.0,P2P,2018-07-04 13:58:21,339254402679,09761
10050.0,P2P,2018-07-04 13:58:35,339244760051,339228225357
524288.0,CASHIN,2018-07-04 14:05:24,339264382963,339353153
84450.0,CASHIN,2018-07-04 14:06:43,339264382963,339353159
1000.0,P2P,2018-07-04 14:07:05,339268382318,339222050227
1077.0,P2P,2018-07-04 14:17:12,339227226139,339267561498
500.0,P2P,2018-07-04 14:17:24,22271,339225296214
150000.0,P2P,2018-07-04 14:17:36,339224779292,339261688603
1077.0,P2P,2018-07-04 14:19:39,339267561498,339227226139
100.0,P2P,2018-07-04 14:20:08,339254402679,25628
594750.0,CASHIN,2018-07-04 14:22:33,339264382964,339353153
3800.0,P2P,2018-07-04 14:23:10,339229418089,04297
100.0,P2P,2018-07-04 14:23:39,339254402679,82456
110950.0,CASHIN,2018-07-04 14:23:40,339264382964,339353159
150000.0,P2P,2018-07-04 14:24:08,339261688603,339244283449
1900.0,PAYMENT,2018-07-04 14:28:03,339222516656,339339538
5025.0,P2P,2018-07-04 14:31:02,339225998088,339268412601
100.0,P2P,2018-07-04 14:37:25,339254402679,29305
1600.0,PAYMENT,2018-07-04 14:37:36,35847,339339575
500.0,P2P,2018-07-04 14:41:59,339226549738,339269144529
24850.0,PAYMENT,2018-07-04 14:43:53,339220185078,339339575
500.0,P2P,2018-07-04 14:43:56,339269919497,339269144529
16000.0,P2P,2018-07-04 14:46:43,339224447732,339221258138
1000.0,PAYMENT,2018-07-04 14:47:04,339228559986,339339716
525.0,PAYMENT,2018-07-04 14:55:00,66642,339339575
175.0,PAYMENT,2018-07-04 15:02:34,339229088432,339339575
2500.0,PAYMENT,2018-07-04 15:03:46,339224770035,339264382596
2500.0,PAYMENT,2018-07-04 15:09:25,339229520783,339339933
2700.0,PAYMENT,2018-07-04 15:13:04,339228644275,339339573
10000.0,P2P,2018-07-04 15:14:10,339223362433,339244995598
2000.0,PAYMENT,2018-07-04 15:23:09,339224770035,339339551
5000.0,P2P,2018-07-04 15:24:35,339261231046,339227538067
650.0,PAYMENT,2018-07-04 15:29:21,339222339914,339339531
2500.0,PAYMENT,2018-07-04 15:30:42,339222339914,339339997
106.0,P2P,2018-07-04 15:42:24,339254402679,79080
55.0,P2P,2018-07-04 15:43:37,79080,91010
50.0,P2P,2018-07-04 15:44:12,79080,23787
1.0,P2P,2018-07-04 15:44:59,79080,23787
55.0,P2P,2018-07-04 15:46:45,91010,23787
145725.0,P2P,2018-07-04 15:59:34,339269282312,339224641456
200.0,P2P,2018-07-04 16:00:20,339267475790,339248438037
4000.0,P2P,2018-07-04 16:00:42,339267863091,79653
3900.0,PAYMENT,2018-07-04 16:01:43,79653,339339575
100.0,P2P,2018-07-04 16:13:39,339224452923,339269661697
50000.0,P2P,2018-07-04 16:18:18,339227510591,339228348075
50.0,P2P,2018-07-04 16:21:44,23787,22822
25000.0,P2P,2018-07-04 16:21:57,339226599866,339258276898
1000.0,P2P,2018-07-04 16:22:01,339267863091,91122
55.0,P2P,2018-07-04 16:22:20,23787,39422
1.0,P2P,2018-07-04 16:22:49,23787,39422
650.0,PAYMENT,2018-07-04 16:24:14,339268436052,339339538
50.0,P2P,2018-07-04 16:29:37,22822,09287
56.0,P2P,2018-07-04 16:31:52,39422,09287
